stars,delivery,takeout,Outdoor seating,hours,cost,location,cuisine1,cuisine2,cuisine3,cuisine4,cuisine5,cuisine6,cuisine7,cuisine8,cuisine9,cuisine10,cuisine11,cuisine12,cuisine13,cuisine14,cuisine15,cuisine16,cuisine17,cuisine18,cuisine19,cuisine20,cuisine21,cuisine22,cuisine23,cuisine24,cuisine25,cuisine26,cuisine27,cuisine28,cuisine29,cuisine30,cuisine31,cuisine32,cuisine33,cuisine34,cuisine35,cuisine36,cuisine37,cuisine38,cuisine39,cuisine40,cuisine41,cuisine42,cuisine43,cuisine44,cuisine45,cuisine46,cuisine47,cuisine48,cuisine49,cuisine50
4.5,1,1,1,18,2,0,-0.34231666,0.29092333,-0.41001666,0.9461233,-0.076343335,-0.13818999,-0.11082563,-0.36193,-0.101698674,0.64421767,0.7684633,-0.44236866,0.6299533,0.82460666,-0.054090023,0.14624001,-0.03037999,0.3664839,-0.49221334,-0.08106834,0.39824668,-0.22253335,0.0027548969,0.09374333,0.26179832,-1.1464467,-0.33083668,-0.5799133,-0.4883033,0.16241999,2.9830332,0.23243667,0.009905994,-0.014126658,0.03744332,-0.15815766,-0.66394496,0.23576967,-0.56758,-0.115596674,-0.6538333,-0.20405,0.6238466,-0.22071,1.2791033,0.3103133,0.08047833,0.22921331,0.06663334,-0.612053
3.5,0,1,1,22.5,3,0,-0.01832575,0.369075,-0.82548,-0.038105,-0.30109,0.14234,-0.44297498,-0.80771,-0.52196,-0.011145011,0.820285,0.01931285,-0.08199999,0.59387,0.07331,0.27219,0.4186835,0.193315,-0.4345,-0.29078498,0.255795,-0.408835,-0.8269501,0.38739002,0.23321,-1.36655,-0.88518345,-0.362685,-0.5692505,0.41305,3.23835,-0.033690006,-0.038169995,-0.4144,-0.267015,-0.135015,-0.273025,0.66635,-0.823195,0.05054,0.0813385,-0.251225,1.1986,-0.146655,0.1516645,0.97100997,-0.08552,0.36115998,-0.1085805,-0.70295
4.5,0,0,0,18,4,0,-0.30919,-0.35173,0.077699,0.28382,0.58852,-0.057347,-0.59888,0.069184,-1.4809,-0.27295,0.96721,0.24209,0.7149,1.2033,0.41348,-0.019271,-0.94934,0.71965,-0.53969,0.20194,1.2115,-0.39822,-0.87987,-0.42378,0.6151,-1.865,-0.40182,-0.46066,-0.31456,-0.10373,2.9272,0.016333,0.82838,0.55921,0.10666,-0.10548,-0.22221,-0.54478,-1.2444,-0.63589,-0.75659,-0.66823,1.2943,-0.87361,1.7536,-0.45602,-0.24003,0.95075,0.29086,-0.37979
4,1,1,1,23,2,1,-0.23957,-1.1127,-0.45141,1.0774,0.24813,-1.0792,0.5073,0.070523,-0.25018,-0.21347,0.54928,-0.15735,1.2776,0.37493,0.25888,0.40134,-0.61422,0.66707,0.40113,0.39055,0.64353,0.53759,0.052834,0.1151,-0.097472,-0.95147,0.24283,-0.42554,-1.0417,0.95874,2.7666,0.3666,-0.34416,1.4537,0.24936,0.57215,-0.28945,-0.53433,-0.32894,-0.78265,-0.61477,0.65148,0.37419,-0.38913,1.1656,-0.14399,-0.94727,0.18564,1.4395,-1.0229
4,1,1,1,22.5,2,0,0.02205925,0.063099995,-1.1379975,-0.4436975,0.396285,-0.17832424,-0.63933253,-0.41772777,0.30835253,-0.057144985,-0.1161575,-0.43027124,0.71589124,0.36167753,-0.074450016,0.17733525,0.2266305,0.051611207,0.164755,0.6268525,-0.08790351,0.04336649,0.33165354,1.17074,-0.19155574,-0.644642,-0.123599574,-0.020067502,0.39278,0.27847,2.0233326,-0.091785,-0.262255,0.491057,0.041682743,-0.12256925,-0.5331588,0.55534494,-0.09291325,0.45340753,-0.18715,0.010327006,0.21554226,0.3285825,0.37133,0.57774675,-0.14676125,-0.26575324,-0.06445501,0.26360753
5,0,0,0,18,2,0,-0.69053,0.4208675,-0.6096473,0.067720994,0.1586375,0.30143678,-1.1945676,-0.5607075,-0.053633496,-0.2179775,0.32838255,-0.039822,0.3646875,0.52997255,-0.16711675,-0.0539525,-0.019695502,0.028213,-0.4835475,-0.35740998,0.4879825,0.163575,-0.5343625,0.18299,-0.374745,-1.5519124,-0.69972754,-0.5730757,-0.15427426,0.18755326,3.09215,-0.0446845,-0.24488193,-0.2082225,0.1306895,-0.2531075,-0.35025,-0.16745575,-0.38505074,-0.21277,-0.05557525,0.0957776,0.5250967,-0.21369752,0.329093,0.4108845,-0.40644878,-0.00033050403,-0.3391505,0.051349998
4.5,0,0,0,18,2,0,-0.235205,-0.1852825,-0.743805,0.82994497,-0.045210004,-0.05739498,-0.23392297,-0.41298,0.2995085,0.5554998,0.2368025,-0.0062299967,1.2313651,0.79584503,0.121857494,0.36831743,0.14832,0.4809429,-0.36730498,-0.15011,0.68843496,-0.40097252,0.6743225,0.251055,-0.01120875,-0.3228225,-0.1571875,0.14929248,0.39317498,0.044519994,1.94555,0.20853849,0.16403434,0.7252125,0.13443999,0.27815902,-0.62153625,0.68358725,0.03411486,-0.097824,-0.18937497,0.378335,0.20287502,-0.10531525,1.0805525,0.828405,0.0515375,0.18032649,0.13444251,-0.043772243
4.5,1,0,0,21,1,0,0.34763798,0.6978222,-0.74122,-0.314812,0.44890198,-0.525406,-0.80115604,0.3001658,-0.2502318,-0.32476598,-0.68055,-0.4620088,0.83019704,0.45214802,0.061025977,0.17720914,-0.1193558,0.024445802,-0.235358,-0.13476801,0.47145796,0.14132719,0.22737086,1.043622,-0.015373026,-0.3966769,-0.058259536,0.34604782,0.21603401,0.009890005,1.9903702,0.67098,-0.005386007,0.6642256,0.325229,-0.09988459,-0.248076,0.15750802,0.039422195,0.27484077,-0.103074,0.288998,-0.192988,0.206666,0.20856142,0.70678604,-0.117681004,-0.1274016,-0.180545,0.13467401
4,0,0,0,22,2,0,0.122895,0.61866,-0.370045,-0.19663501,0.185205,-0.38569498,-0.63924503,0.21809445,-0.2681,-0.978915,-0.18814,-0.742085,0.2850425,-0.089745,-0.63091505,0.45880002,0.2720255,-0.082865,-0.455115,0.86324,-0.29952002,-0.29101202,-0.053508,0.81338,0.013234988,-1.5222,0.07456085,0.16391,0.15759501,0.051865004,3.3432002,-0.181,0.33647,-0.084471,0.3099075,-0.0773735,-0.956425,-0.15121,-0.1806945,0.509525,-0.75036,0.24996,0.51111,-0.518785,-0.034925,0.71422493,0.3170875,-0.152825,-0.588005,-0.58678496
4.5,1,1,1,22,2,0,-0.50272,-0.86278,-0.62779,0.91383,0.31368,-0.038815,-0.31021,-0.2526,0.30158,-0.64804,0.045761,-0.037186,0.70252,0.11521,-0.3486,0.08222,0.24425,0.90143,-0.72602,0.34732,0.79549,0.68965,-0.011682,0.25732,0.87478,-1.7585,-0.43138,-1.1128,-1.1055,0.25266,3.0408,-0.42061,-0.1143,0.74834,0.61912,0.36031,-0.71076,-0.8182,-0.66709,0.43353,-0.90637,0.86167,0.0090063,-0.089209,0.15429,0.45053,-0.46443,0.27031,0.10094,-1.3809
4.5,1,1,1,22,2,0,0.29942,-0.09967,-0.0012405,-1.3147,0.29656,0.67304,-0.65496,0.10273,-1.4988,-0.98879,1.4833,-0.50715,-0.73841,0.47889,0.39811,-0.60468,0.19186,-0.019224,-0.98668,0.14039,0.65313,-0.77528,-0.98685,0.62768,-0.15063,-2.0823,-0.94478,-0.49395,-0.80897,0.80822,2.654,-0.26725,0.17329,0.42389,-0.88264,-0.39425,-0.15823,0.5876,-0.14896,-0.082408,1.2181,-0.34753,1.3133,-1.2171,1.017,-0.53184,-0.073952,0.8638,0.014093,-0.23443
4,0,0,0,23,2,0,-0.10578,-0.61572,-0.71352,0.62459,0.013654,-0.74904,-0.96229,0.28141,-0.4946,0.73022,0.66804,-0.29309,1.1325,0.69434,0.70203,-1.6439,-0.77271,0.11756,0.21676,-0.30839,-0.56221,-0.57085,-0.35009,0.44868,-0.86661,-1.5671,-0.24887,-0.033631,0.071665,-0.30745,2.5089,-0.39509,-0.72836,-0.14803,-0.28633,-0.14974,-1.5096,-0.13306,0.21047,-0.20309,-0.88249,0.87406,1.166,-1.001,0.025008,-0.52062,-0.60305,-0.40459,0.37712,-0.21723
3.5,0,0,0,23,2,0,0.97316504,-0.60969996,-1.048695,0.0779005,0.686195,0.056401998,-0.76625,-0.035359994,-0.7541157,0.16253999,0.147405,-0.23322445,0.111115,0.77659,0.57278,-1.11761,-0.60717,0.76075,-0.294489,-0.2996,0.3501,-0.23726001,-0.412385,1.32945,-0.59457004,-0.85323,-0.553185,0.16451001,0.042249978,-0.02331999,2.0641,0.0066,-0.29375,1.332845,-0.28338,0.295925,-0.359805,0.92331004,0.22021501,-0.032655,0.83914,0.430375,0.16996998,-0.248605,0.432355,0.60214496,-0.573355,-0.16337001,0.48521498,-0.038825005
4,0,1,0,22,2,0,-0.23957,-1.1127,-0.45141,1.0774,0.24813,-1.0792,0.5073,0.070523,-0.25018,-0.21347,0.54928,-0.15735,1.2776,0.37493,0.25888,0.40134,-0.61422,0.66707,0.40113,0.39055,0.64353,0.53759,0.052834,0.1151,-0.097472,-0.95147,0.24283,-0.42554,-1.0417,0.95874,2.7666,0.3666,-0.34416,1.4537,0.24936,0.57215,-0.28945,-0.53433,-0.32894,-0.78265,-0.61477,0.65148,0.37419,-0.38913,1.1656,-0.14399,-0.94727,0.18564,1.4395,-1.0229
4,0,0,0,0,2,1,-0.16178998,-0.12889501,-1.0425925,-0.26796,0.5086075,0.253025,-0.7574175,-0.5761275,-0.1554335,-0.041298747,-0.18421496,0.13256499,0.775385,0.6917225,-0.12247175,-0.12809749,-0.1400705,0.22802274,-0.28978175,-0.412725,0.48369,-0.3417,0.088417485,0.62723255,-0.3279925,-0.8704026,-0.6270902,-0.04890749,0.63291574,-0.34771773,1.9881449,0.51365995,-0.18619575,1.1315424,0.050697498,0.05080001,-0.49427497,0.50585747,-0.22699974,0.19627,0.28718722,0.25143135,0.16598524,0.3456,0.8520925,0.8123875,-0.16460726,-0.03768925,-0.2976825,0.28973
4.5,1,1,1,18,2,0,-0.078646,-0.65491,-0.25436,0.75577,0.095069,-1.171,-0.60093,0.54242,-0.84944,0.44674,1.0433,-0.15574,0.95898,0.95055,0.21428,-1.2937,-0.8692,0.47437,0.14719,0.12948,-0.83092,0.45784,0.013981,-0.11868,-0.40567,-1.0911,0.14031,-0.028172,-0.7553,0.13377,1.4096,-0.88928,-1.2636,0.0076109,0.40021,0.37285,-1.1929,-0.13423,0.30064,-0.21187,-0.48537,0.8283,1.2024,-0.91336,-0.28105,-0.45785,-0.1652,0.71056,0.44286,-1.2659
4.5,0,0,0,21,2,0,-0.10578,-0.61572,-0.71352,0.62459,0.013654,-0.74904,-0.96229,0.28141,-0.4946,0.73022,0.66804,-0.29309,1.1325,0.69434,0.70203,-1.6439,-0.77271,0.11756,0.21676,-0.30839,-0.56221,-0.57085,-0.35009,0.44868,-0.86661,-1.5671,-0.24887,-0.033631,0.071665,-0.30745,2.5089,-0.39509,-0.72836,-0.14803,-0.28633,-0.14974,-1.5096,-0.13306,0.21047,-0.20309,-0.88249,0.87406,1.166,-1.001,0.025008,-0.52062,-0.60305,-0.40459,0.37712,-0.21723
4,1,1,1,23,2,5,-0.30919,-0.35173,0.077699,0.28382,0.58852,-0.057347,-0.59888,0.069184,-1.4809,-0.27295,0.96721,0.24209,0.7149,1.2033,0.41348,-0.019271,-0.94934,0.71965,-0.53969,0.20194,1.2115,-0.39822,-0.87987,-0.42378,0.6151,-1.865,-0.40182,-0.46066,-0.31456,-0.10373,2.9272,0.016333,0.82838,0.55921,0.10666,-0.10548,-0.22221,-0.54478,-1.2444,-0.63589,-0.75659,-0.66823,1.2943,-0.87361,1.7536,-0.45602,-0.24003,0.95075,0.29086,-0.37979
4.5,1,1,0,22.5,2,0,0.122895,0.61866,-0.370045,-0.19663501,0.185205,-0.38569498,-0.63924503,0.21809445,-0.2681,-0.978915,-0.18814,-0.742085,0.2850425,-0.089745,-0.63091505,0.45880002,0.2720255,-0.082865,-0.455115,0.86324,-0.29952002,-0.29101202,-0.053508,0.81338,0.013234988,-1.5222,0.07456085,0.16391,0.15759501,0.051865004,3.3432002,-0.181,0.33647,-0.084471,0.3099075,-0.0773735,-0.956425,-0.15121,-0.1806945,0.509525,-0.75036,0.24996,0.51111,-0.518785,-0.034925,0.71422493,0.3170875,-0.152825,-0.588005,-0.58678496
5,1,1,1,23,2,0,0.2721818,0.661032,-0.240634,0.44879943,-0.332282,-0.389132,-0.1474884,-0.194138,0.26110116,-0.375406,-0.060231995,-0.952844,0.264109,0.17300001,0.49445802,0.36492538,0.58177155,0.3843712,-0.36020237,-0.31023,0.324322,0.19698279,-0.20114999,0.538222,0.17515,-0.124526,-0.5234016,-0.23276699,-0.31499395,0.41118842,2.032,0.3513996,-0.29119602,-0.05975201,-0.053105187,0.379606,0.13544399,0.015377986,-0.814126,0.21043459,-0.442176,-0.19008401,0.216954,0.46285257,-0.0314672,-0.223084,-0.10064061,-0.2006228,-0.260074,-0.81964475
4.5,0,0,0,23,2,0,-0.30919,-0.35173,0.077699,0.28382,0.58852,-0.057347,-0.59888,0.069184,-1.4809,-0.27295,0.96721,0.24209,0.7149,1.2033,0.41348,-0.019271,-0.94934,0.71965,-0.53969,0.20194,1.2115,-0.39822,-0.87987,-0.42378,0.6151,-1.865,-0.40182,-0.46066,-0.31456,-0.10373,2.9272,0.016333,0.82838,0.55921,0.10666,-0.10548,-0.22221,-0.54478,-1.2444,-0.63589,-0.75659,-0.66823,1.2943,-0.87361,1.7536,-0.45602,-0.24003,0.95075,0.29086,-0.37979
4,1,1,1,16,2,0,0.119652495,0.67229754,-1.25401,-0.052466743,0.33868748,-0.1398325,-0.35357502,-0.050720498,-0.089107245,0.3900825,-0.8102325,-0.4508385,0.850525,0.95500255,0.520535,-0.085867494,-0.5147998,0.16764951,-0.0033929944,-0.88256,0.990355,0.349685,0.4912475,0.8755225,-0.658724,-0.10692261,-0.025122348,0.6608075,0.418805,-0.107512504,1.450845,0.77124995,-0.61581,0.92482007,0.24660002,0.07330924,0.32350624,0.463655,0.110980004,0.317141,0.124769986,0.442525,-0.5138825,0.647925,0.54144925,0.50831825,-0.36311752,-0.4828745,0.074093,0.35736495
4.5,1,1,1,18,3,0,0.43126333,-0.056866337,-1.0006033,-0.74407667,-0.070313334,-0.4392817,-0.42840633,0.38810197,-0.41729233,0.32494664,-0.00437667,-0.5567803,0.40161332,0.48272,0.19658834,-0.39801145,-0.0028213337,-0.27658033,-0.0947,-0.91046,0.49670997,0.47688666,-0.4022999,1.3393899,-0.45431963,-0.215928,-0.64346665,0.12090633,0.21000999,0.23088999,1.1373199,0.57003003,0.14685331,0.71707004,0.14035334,-0.20414765,-0.21921332,0.38790333,-0.24456668,0.21681666,0.88534,0.18853332,1.2064134,0.18300669,0.58584,0.30007002,-0.50731,-0.15999334,0.26789433,-0.23540331
4.5,1,1,1,22,2,0,-0.01832575,0.369075,-0.82548,-0.038105,-0.30109,0.14234,-0.44297498,-0.80771,-0.52196,-0.011145011,0.820285,0.01931285,-0.08199999,0.59387,0.07331,0.27219,0.4186835,0.193315,-0.4345,-0.29078498,0.255795,-0.408835,-0.8269501,0.38739002,0.23321,-1.36655,-0.88518345,-0.362685,-0.5692505,0.41305,3.23835,-0.033690006,-0.038169995,-0.4144,-0.267015,-0.135015,-0.273025,0.66635,-0.823195,0.05054,0.0813385,-0.251225,1.1986,-0.146655,0.1516645,0.97100997,-0.08552,0.36115998,-0.1085805,-0.70295
3.5,0,0,0,1,2,0,-0.82081497,0.424855,-1.08935,0.0022350028,0.32077,0.30982,-0.949485,-0.71509504,-0.266802,0.00502,0.35056,-0.18143,0.585255,0.51513004,-0.3720935,-0.148285,-0.124346,0.0370855,-0.19224,-0.45622498,0.17443,0.19455001,-0.522045,0.154165,-0.22178501,-1.5364251,-1.07751,-0.69352,0.076436505,0.0999095,3.30665,0.062295005,-0.348105,0.010584995,0.0073189996,-0.14219499,-0.679355,-0.091855,-0.675435,0.027060002,-0.1253805,0.0360477,0.44489,0.166935,0.74926,0.30022502,-0.2373075,-0.148355,-0.596395,-0.13931501
4,1,1,0,22,2,0,-0.37091,0.45293,-0.02317,0.41713,-0.45777,-0.44084,-0.14999,0.29865,-0.3741,-0.34091,0.37764,0.0049877,0.35465,0.8761,-0.19744,0.024696,-0.38896,0.92814,0.059199,0.87424,0.52466,0.22725,0.20158,-0.3262,0.5885,-2.1577,0.10742,-0.18381,-0.60222,-0.18491,3.1231,-0.44597,0.12975,1.188,0.17618,-0.27286,-0.13756,-0.60492,-1.4584,-0.44235,-0.74184,-0.79881,1.1227,-0.78005,1.7246,-1.0448,-0.25364,0.95281,-0.47055,-0.75217
5,0,0,0,15,2,0,0.46113002,1.1580501,-1.254,-0.22130498,0.56150496,-0.546075,-1.09019,0.19172502,-0.1734145,0.028205007,-1.2637,-0.213207,1.18995,0.769355,0.563765,-0.014844999,-0.50909495,0.12377001,-0.074384995,-0.59981,1.078915,0.57631004,0.62242,0.980575,-0.01869805,0.52229977,-0.0087147,0.66427,0.17395,0.17339501,1.23729,1.1953,-0.52118003,1.4146,0.27463,-0.1456715,0.397835,0.43098003,0.218245,0.115757,0.3735,0.39191002,-1.18735,0.46254998,0.1731335,0.88941,-0.44719002,-0.074539,0.0200475,0.87268496
4,0,0,0,22.5,2,0,-0.50272,-0.86278,-0.62779,0.91383,0.31368,-0.038815,-0.31021,-0.2526,0.30158,-0.64804,0.045761,-0.037186,0.70252,0.11521,-0.3486,0.08222,0.24425,0.90143,-0.72602,0.34732,0.79549,0.68965,-0.011682,0.25732,0.87478,-1.7585,-0.43138,-1.1128,-1.1055,0.25266,3.0408,-0.42061,-0.1143,0.74834,0.61912,0.36031,-0.71076,-0.8182,-0.66709,0.43353,-0.90637,0.86167,0.0090063,-0.089209,0.15429,0.45053,-0.46443,0.27031,0.10094,-1.3809
5,0,0,0,20,2,0,0.34581,-0.71169,0.22194,0.41621,0.12527,-0.6596,-0.85414,0.45297,-0.089251,0.70159,0.8608,-0.43567,0.26052,0.71576,0.35812,-1.8039,-0.40092,0.17615,0.31874,-0.20921,-1.0418,0.35915,0.12989,0.38,-1.2049,-1.3527,0.34101,-0.20859,-0.20636,0.31362,1.6936,-0.49488,-1.7396,0.084013,0.32566,0.17999,-1.8661,-0.35968,0.054107,-0.17764,-0.097181,1.3402,0.96066,-1.5591,-0.14125,-0.71368,-0.33588,0.39,0.16893,-1.0476
4.5,0,0,0,15,1,0,0.14430402,0.3097295,-1.031056,-0.09283398,0.65654194,-0.435568,-0.8971721,-0.208636,0.1240022,0.25264102,-0.807044,-0.10152781,1.113892,0.295222,0.392384,-0.03958339,-0.45969877,0.416606,0.035484605,-0.87035406,1.0044459,0.07680601,0.73121005,0.75010574,-0.14378323,0.0010919154,-0.01834828,0.637734,0.42834902,0.097604,1.568536,0.7018012,-0.392924,1.5412401,0.2757388,-0.0206478,-0.287368,0.773348,0.447874,0.13120279,0.3487986,0.38502002,-0.70082384,0.2871682,0.75914735,1.053886,-0.512678,-0.2987856,0.236269,0.15203597
4.5,0,0,0,16,2,0,-0.10398334,-0.10447666,-0.55208665,0.664783,0.046406645,-0.1697433,-0.22064064,-0.20192333,-0.10528866,0.9567234,0.562043,-0.61994,0.44346333,0.81561,-0.014560024,0.16763,0.23329334,0.08726055,-0.15394665,-0.17753333,0.24017668,-0.23234665,-0.29905334,0.8225934,-0.28849497,-0.06651335,-0.124393344,-0.27189034,0.015286674,-0.012896672,1.6442966,0.17616333,0.38404667,0.14962,0.12889832,-0.22242801,-0.557155,0.28967968,-0.06209333,0.23426664,-0.26459664,0.020620001,0.44003335,-0.004980003,0.8603,0.73007995,0.064991675,0.095643334,-0.19101667,-0.13677633
5,0,0,0,18,2,0,0.52611,0.79443,-0.91193,-0.40917,-0.50814,-0.91424,0.0043625,-0.54212,0.48085,0.37862,0.02273,-0.054565,0.35233,1.6081,-0.062938,-0.013532,-1.2266,0.79675,0.42411,-1.249,0.68069,0.57197,-0.68514,1.4969,-1.5365,0.40934,0.77963,0.77339,-0.38971,0.34441,0.58306,1.315,0.34837,-0.021047,0.41319,0.26995,1.065,0.036215,-0.27828,0.93072,0.085454,0.19898,0.22026,2.0975,-0.15392,0.16065,-0.6407,-0.7838,-0.15884,0.082972
4.5,0,0,0,18,2,3,-0.37091,0.45293,-0.02317,0.41713,-0.45777,-0.44084,-0.14999,0.29865,-0.3741,-0.34091,0.37764,0.0049877,0.35465,0.8761,-0.19744,0.024696,-0.38896,0.92814,0.059199,0.87424,0.52466,0.22725,0.20158,-0.3262,0.5885,-2.1577,0.10742,-0.18381,-0.60222,-0.18491,3.1231,-0.44597,0.12975,1.188,0.17618,-0.27286,-0.13756,-0.60492,-1.4584,-0.44235,-0.74184,-0.79881,1.1227,-0.78005,1.7246,-1.0448,-0.25364,0.95281,-0.47055,-0.75217
4.5,0,0,0,18,3,0,-0.224123,-0.39475334,-1.23029,-0.36106667,0.44632903,-0.52398664,-0.18406634,-0.049684335,0.26414767,0.5266033,-0.25919935,-0.56884664,0.4999567,0.16373666,0.29723835,0.12511568,0.25180668,0.03239,0.6157,-0.316149,0.49777332,0.16649331,-0.28849,1.3883,-1.1729233,0.6027314,-0.390241,0.44063,1.0516733,-0.08744899,-0.14807665,0.07211999,0.53057003,0.95279336,0.32452002,0.034323346,-0.17558867,0.32296333,-0.008169989,0.45682335,0.5829434,-0.31591666,0.94979334,0.7590167,0.7432633,0.9087434,-0.58056,0.21322334,-0.3054023,0.15842001
4.5,0,0,0,18,3,0,-0.56024504,0.41688,-0.12994455,0.133207,-0.0034950003,0.2930535,-1.43965,-0.40632,0.159535,-0.440975,0.30620503,0.101785995,0.14412001,0.544815,0.03786,0.040379986,0.084955,0.0193405,-0.774855,-0.258595,0.801535,0.1326,-0.54668,0.211815,-0.527705,-1.5674,-0.321945,-0.45263147,-0.384985,0.275197,2.87765,-0.151664,-0.14165886,-0.42703,0.25406,-0.36402,-0.021144994,-0.2430565,-0.094666496,-0.4526,0.014229998,0.1555075,0.60530347,-0.59433,-0.091074005,0.521544,-0.57559,0.14769399,-0.081906,0.242015
4.5,0,0,0,23,2,0,-0.23957,-1.1127,-0.45141,1.0774,0.24813,-1.0792,0.5073,0.070523,-0.25018,-0.21347,0.54928,-0.15735,1.2776,0.37493,0.25888,0.40134,-0.61422,0.66707,0.40113,0.39055,0.64353,0.53759,0.052834,0.1151,-0.097472,-0.95147,0.24283,-0.42554,-1.0417,0.95874,2.7666,0.3666,-0.34416,1.4537,0.24936,0.57215,-0.28945,-0.53433,-0.32894,-0.78265,-0.61477,0.65148,0.37419,-0.38913,1.1656,-0.14399,-0.94727,0.18564,1.4395,-1.0229
3.5,1,0,0,2,2,0,-0.82081497,0.424855,-1.08935,0.0022350028,0.32077,0.30982,-0.949485,-0.71509504,-0.266802,0.00502,0.35056,-0.18143,0.585255,0.51513004,-0.3720935,-0.148285,-0.124346,0.0370855,-0.19224,-0.45622498,0.17443,0.19455001,-0.522045,0.154165,-0.22178501,-1.5364251,-1.07751,-0.69352,0.076436505,0.0999095,3.30665,0.062295005,-0.348105,0.010584995,0.0073189996,-0.14219499,-0.679355,-0.091855,-0.675435,0.027060002,-0.1253805,0.0360477,0.44489,0.166935,0.74926,0.30022502,-0.2373075,-0.148355,-0.596395,-0.13931501
3.5,0,1,1,18,2,0,-0.3043155,-0.5058,-0.19402999,0.574435,0.26292002,-0.405745,0.297845,-0.059846,0.1213805,0.235605,0.193465,-0.547365,0.35576499,0.78999496,0.43306,0.067013495,-0.2303395,0.293819,0.21051,-0.58843,0.61479187,0.58447,0.038004994,0.42610502,-0.59338,-0.94756997,0.127015,-0.197405,-0.30433998,0.08627498,2.1795,-0.085099995,-0.46078503,0.42651,0.277975,0.188375,0.035019994,-0.59997004,-0.22714499,0.19885501,-0.757105,0.43659,0.697755,0.13556,0.62921,-0.030030498,-0.70105004,-0.48652,0.3309835,-1.05672
4.5,1,1,1,20,2,0,0.53358,1.05,-0.32885,-0.13417,0.65501,-0.7838,-0.53659,-0.069053,-0.1709,0.19219,0.2776,-0.012688,0.055352,0.93463,0.088418,0.2454,0.119,-0.30092,0.03612,1.3588,0.59818,0.91587,0.47273,-0.23173,-0.22307,-1.3903,-0.32648,-0.18273,-0.60165,0.8073,2.1149,-0.59525,-1.0128,0.83837,0.58167,0.45145,-0.0056295,-0.19045,-0.82086,1.2401,0.15742,0.31052,0.44705,-0.1217,0.8758,-0.57345,-0.97534,1.1178,0.089533,-1.8977
4.5,1,1,1,22,2,0,-0.87172,-0.32541,-0.013127,0.7746,-0.32312,-0.65488,-0.49462,-0.025091,-0.1547,1.3918,0.28013,0.50464,1.3367,0.70791,0.7868,0.45563,-0.92018,0.92627,0.11799,0.92257,1.4869,-0.54637,0.6245,0.58826,0.15183,0.26865,-0.70285,0.054094,1.0817,0.31773,-0.15956,0.0098675,0.64616,1.0466,-0.56955,1.1783,-0.54014,0.04601,0.15872,-0.61926,0.54604,-0.08074,-1.3944,0.23202,1.8366,0.9249,-0.17579,0.39188,0.41894,-0.68081
4,1,1,1,22,2,0,-0.06482667,-0.33852664,-0.87128997,0.69353336,0.21373999,-0.23063667,0.024973348,-0.20134234,-0.24006999,0.3041363,-0.10422667,0.3914567,1.5881333,0.5601,0.34924665,0.38829002,-0.36448202,0.53668195,0.39814666,-0.03320667,1.0326433,0.10612335,1.1659113,0.18975668,0.14046301,0.012743329,-0.31576666,0.22794001,0.48549998,-0.04407667,1.54204,0.42261997,-0.21130085,1.7128334,0.31487334,0.660028,-0.57505333,0.85648996,-0.044560205,-0.025655335,0.103740014,0.81765,0.07077334,-0.087037,0.8967933,0.41167665,-0.34992734,0.105165005,0.54152435,-0.31714332
4,1,1,1,22,2,0,1.3249,-0.72295,-1.4014,-0.038929,0.31079,-0.029466,-0.73726,-0.26476,-1.5154,0.17862,0.90742,-0.47018,-0.19712,0.51508,0.97645,-1.7018,-0.68926,0.72521,-0.55985,-0.15008,-0.3136,0.11762,-1.0012,1.1083,-0.21998,-1.2775,-0.17973,-0.10399,-1.207,0.76172,2.7922,-0.23252,-0.46951,0.66419,-0.29245,0.41382,-0.40453,1.0008,-0.33376,-0.51774,0.94343,0.41602,1.1146,-0.93192,0.32985,0.22213,-0.4394,0.15883,0.8059,-0.72778
4,1,1,1,21.5,2,5,0.20601,-0.8996,-1.0647,-0.47053,0.66013,0.28656,-0.53943,-0.69755,0.18243,-0.15821,-0.57281,0.53146,0.78793,0.75427,0.39519,0.30843,0.48205,0.13491,-0.8119,-0.2572,0.70969,-1.0205,0.69077,1.1302,-0.54933,-0.13473,-0.33496,0.45919,1.4017,-0.6418,0.24758,0.89375,0.092597,1.9352,-0.097138,0.10359,-0.24879,0.91334,0.027481,0.39694,0.6799,0.72659,-0.14398,0.762,0.63825,1.2407,-0.010684,-0.069457,-0.13801,1.1051
4.5,1,1,1,2.5,3,3,-0.466425,-0.0018299967,-0.617835,0.531735,-0.32457998,-0.431225,0.03425,0.34105998,-0.04649,-0.06916499,-0.10789499,-0.19929115,0.60018,0.832845,-0.43258,-0.131952,-0.106665,0.97476995,0.1042245,0.57478,0.52969503,0.045099996,-0.065464996,0.018714994,0.20840502,-1.00648,-0.25834,0.028439999,-0.20517999,-0.39661,1.216855,-0.16577,0.109340504,0.80499995,-0.25237998,0.046440005,-0.092016,-0.20493001,-0.273265,-0.056319997,-0.529175,-0.64988,0.36394998,-0.17204998,1.259225,0.097,-0.33902,0.37346,-0.1152,-0.24189502
